price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,features_list,luxury
2.85,3.0,3.0,3,high floor,Relatively New,sector 65,flat,1462.4,0,0,0,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",luxrious
1.1,3.0,3.0,3,low floor,Relatively New,sector 79,flat,1950.0,0,0,0,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors']",semi_luxrious
1.65,2.0,2.0,2,low floor,Under Construction,sector 61,flat,1200.0,1,0,0,0,0,2,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",low
0.24,1.0,1.0,2,low floor,New Property,sohna road,flat,324.0,0,0,0,0,0,2,"['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Security Personnel', 'Shopping Centre', 'Club house / Community Center', 'Rain Water Harvesting']",semi_luxrious
2.1,3.0,4.0,3+,high floor,New Property,sector 77,flat,1500.0,0,1,0,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
1.9,3.0,3.0,3+,high floor,New Property,sector 33,flat,1929.0,0,1,0,0,0,2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
0.32,2.0,2.0,1,mid floor,Relatively New,sector 95,flat,443.365041,0,0,0,0,1,1,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Park', 'Natural Light']",low
1.7,1.0,1.0,2,mid floor,Relatively New,sector 109,flat,628.0,0,0,0,0,0,2,[],low
0.32,2.0,2.0,2,low floor,New Property,sector 99,flat,524.0,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Security Personnel', 'Club house / Community Center', 'Rain Water Harvesting']",normal
0.45,2.0,2.0,1,low floor,Relatively New,sector 86,flat,581.3582389999999,0,0,0,0,0,2,"['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
1.2,1.0,2.0,2,high floor,Under Construction,sector 78,flat,505.0,0,0,0,0,0,2,"['Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']",normal
2.1,2.0,2.0,2,high floor,New Property,sector 65,flat,1048.0,0,0,0,0,0,2,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",luxrious
0.42,2.0,2.0,1,low floor,Relatively New,sector 4,flat,750.0,0,0,0,0,0,0,"['Lift(s)', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Recently Renovated']",low
1.55,3.0,2.0,3+,mid floor,New Property,sector 33,flat,1557.0,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.3,3.0,3.0,2,low floor,Under Construction,dwarka expressway,flat,1152.0,0,0,0,0,0,2,[],low
2.75,4.0,4.0,3+,high floor,New Property,sector 113,flat,2597.0,1,1,0,1,0,1,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM']",normal
1.25,3.0,3.0,3+,low floor,New Property,sector 103,flat,1056.0,0,0,0,1,0,2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",semi_luxrious
0.42,3.0,2.0,2,low floor,Relatively New,sector 63,flat,567.0,0,0,0,0,0,2,[],low
0.4,2.0,2.0,1,low floor,New Property,sohna road,flat,623.0,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
0.34,2.0,2.0,1,groundfloor,New Property,sohna road,flat,629.0,0,0,0,0,0,2,[],low
1.25,3.0,3.0,3,low floor,New Property,sector 89,flat,1138.4,1,0,0,0,1,2,"['Swimming Pool', 'Lounge', 'Bar/Chill-Out Lounge', 'Solar Lighting', 'Aerobics Centre', 'Restaurant', 'Terrace Garden', 'Piped Gas', 'Theatre']",semi_luxrious
1.5,3.0,3.0,3,low floor,Relatively New,sector 77,flat,1177.0,0,0,0,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']",semi_luxrious
1.3,3.0,3.0,2,low floor,Under Construction,dwarka expressway,flat,1120.0,0,0,0,0,0,2,[],low
1.6,3.0,3.0,3,mid floor,Under Construction,sector 99,flat,1600.0,0,0,0,0,0,2,[],low
1.5,2.0,2.0,2,high floor,New Property,sector 113,flat,1276.0,0,0,0,0,0,2,"['Mini Theatre', 'Natural Pond', 'Swimming Pool', 'Card Room', 'Sauna', 'Spa', 'Squash Court', 'Cricket Pitch', 'Sun Deck']",semi_luxrious
1.5,2.0,2.0,2,high floor,New Property,sector 113,flat,1020.8,0,0,0,0,0,2,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",semi_luxrious
0.9,2.0,2.0,0,high floor,Relatively New,sector 104,flat,1258.917,0,0,0,0,0,2,[],low
1.5,4.0,4.0,3,low floor,Old Property,sector 52,flat,1312.0,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Piped-gas', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",semi_luxrious
0.8,1.0,1.0,0,groundfloor,Relatively New,sector 67,flat,609.989,0,0,0,0,0,2,[],low
1.25,3.0,2.0,1,high floor,New Property,sector 86,flat,1352.0,0,0,0,0,0,2,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",normal
0.26,2.0,2.0,1,low floor,Relatively New,sohna road,flat,481.792164,0,0,0,0,0,2,"['Security / Fire Alarm', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
0.42,2.0,2.0,1,high floor,New Property,sohna road,flat,531.0,0,0,0,0,0,2,"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",normal
2.5,3.0,3.0,2,low floor,New Property,sector 43,flat,1548.0,0,0,0,0,0,2,[],low
0.9,3.0,3.0,2,low floor,Moderately Old,sector 78,flat,1950.0,0,1,0,1,0,2,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",semi_luxrious
0.42,2.0,2.0,1,low floor,Relatively New,sector 92,flat,591.0,1,0,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']",normal
0.5,2.0,2.0,1,high floor,Relatively New,sector 107,flat,436.8,0,0,0,0,0,2,"['Jogging Track', '24/7 Power Backup', 'Gated Community', 'Gymnasium', '24/7 Water Supply', 'Landscape Garden', ""Children's Play Area"", 'Lift(s)', 'Car Parking']",normal
0.9,2.0,2.0,3,mid floor,Relatively New,sector 79,flat,1400.0,1,0,0,0,0,2,"['Lift(s)', 'Intercom Facility', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Club house / Community Center', 'Fitness Centre / GYM']",normal
1.3,3.0,3.0,3+,low floor,New Property,sector 89,flat,1910.0,0,1,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park']",normal
1.7,3.0,3.0,3,high floor,Under Construction,sector 33,flat,1431.2,0,0,0,0,0,2,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']",low
1.25,4.0,3.0,0,high floor,Relatively New,sector 92,flat,2016.129,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
2.91,4.0,4.0,3,mid floor,Under Construction,sector 82,flat,3480.0,1,1,1,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",semi_luxrious
1.15,3.0,4.0,2,low floor,Old Property,sector 12,flat,1750.0,1,1,0,0,1,0,"['Feng Shui / Vaastu Compliant', 'Visitor Parking', 'Security Personnel', 'Internet/wi-fi connectivity']",low
1.2,3.0,3.0,3,low floor,New Property,sector 89,flat,958.0,0,0,1,1,0,2,"['Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",luxrious
1.5,2.0,2.0,3,high floor,New Property,sohna road,flat,1225.0,0,0,0,0,0,2,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.3,3.0,3.0,3+,mid floor,Relatively New,sohna road,flat,1290.0,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.75,3.0,3.0,3,low floor,Relatively New,sector 104,flat,1351.2,0,0,0,0,0,2,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center']",normal
0.55,2.0,2.0,1,low floor,Relatively New,sector 3,flat,700.0,1,0,0,0,0,0,"['Security / Fire Alarm', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society']",semi_luxrious
2.5,3.0,3.0,3,high floor,Relatively New,sector 65,flat,1462.4,0,0,0,0,0,2,"['Bus Shelter', 'Infinity Pool', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Reflexology Park', 'Aerobics Centre', 'Restaurant', 'Terrace Garden', 'High Speed Elevators']",normal
0.43,2.0,2.0,1,low floor,Moderately Old,rajiv colony,flat,648.0,0,0,0,0,0,2,['Visitor Parking'],low
0.8,3.0,2.0,3,mid floor,Moderately Old,sector 2,flat,1080.0,0,0,0,0,0,2,[],low
0.45,3.0,3.0,2,high floor,Relatively New,Garauli Kalan,flat,800.0,0,0,0,0,0,2,[],low
0.7,2.0,2.0,1,mid floor,Moderately Old,sector 108,flat,1150.0,0,0,0,0,0,2,[],low
1.95,4.0,3.0,3,mid floor,Relatively New,sector 37,flat,1350.0,0,0,0,0,0,2,"['Swimming Pool', 'Bar/Chill-Out Lounge', 'Waiting Lounge', 'Fountain', 'Sun Deck', 'Toddler Pool', 'Community Hall', 'Yoga/Meditation Area', 'Rain Water Harvesting']",normal
0.45,2.0,2.0,1,low floor,New Property,sector 90,flat,626.0,0,0,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.7,3.0,2.0,3,mid floor,Relatively New,sector 79,flat,1099.0,0,0,0,0,0,2,[],low
1.1,3.0,2.0,3,mid floor,Old Property,sector 9,flat,1800.0,0,0,0,0,0,2,"['Lift(s)', 'Park', 'Recently Renovated', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']",normal
0.5,2.0,2.0,1,mid floor,Relatively New,sector 86,flat,520.0,0,0,0,0,0,2,"['Lift(s)', 'Park', 'Shopping Centre']",low
2.8,3.0,3.0,3,high floor,Relatively New,sector 65,flat,1462.4,0,0,0,0,0,2,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",semi_luxrious
1.45,3.0,2.0,3+,high floor,Under Construction,sector 33,flat,86.0,1,0,0,0,0,2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",luxrious
2.2,3.0,3.0,2,low floor,New Property,sector 61,flat,1630.0,0,0,0,0,0,2,"['Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",low
0.9,2.0,2.0,2,high floor,Relatively New,sohna road,flat,951.0,0,0,0,0,0,1,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']",luxrious
0.4,2.0,2.0,2,low floor,New Property,sector 95,flat,514.0,0,0,0,0,0,0,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.35,3.0,3.0,3+,mid floor,New Property,sector 77,flat,1199.0,0,0,1,0,0,0,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
1.85,4.0,4.0,0,low floor,Relatively New,sector 67,flat,2300.0,0,0,0,0,0,2,[],low
0.25,1.0,1.0,1,low floor,New Property,sector 95,flat,304.0,0,0,0,0,0,2,[],low
0.88,2.0,2.0,3,low floor,New Property,sector 89,flat,1105.0,1,0,0,0,0,2,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.15,2.0,2.0,2,low floor,New Property,sector 99,flat,1092.0,0,0,0,0,1,0,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",semi_luxrious
1.6,3.0,3.0,3,low floor,Moderately Old,iffco chowk,flat,1050.4,0,0,0,0,0,2,"['Lift(s)', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Fitness Centre / GYM']",normal
0.85,2.0,2.0,2,low floor,New Property,sector 99,flat,1001.6,0,0,0,0,0,2,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",normal
0.75,2.0,2.0,2,low floor,Relatively New,sector 82,flat,650.0,0,0,0,0,0,2,[],low
3.35,4.0,4.0,3+,low floor,New Property,sector 2,flat,4500.0,1,0,0,0,0,2,"['Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Water softening plant']",semi_luxrious
1.5,3.0,3.0,3+,high floor,New Property,sector 88,flat,1480.0,0,0,0,0,0,2,"['Swimming Pool', 'Piped-gas', 'Security Personnel', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",normal
1.65,4.0,4.0,3+,high floor,Moderately Old,sector 91,flat,1891.2,0,1,0,0,0,2,"['Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Separate entry for servant room', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",semi_luxrious
2.0,4.0,4.0,3+,high floor,Moderately Old,sector 91,flat,2181.6,1,1,0,1,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",semi_luxrious
1.75,4.0,4.0,3,mid floor,New Property,sector 1,flat,2800.0,0,1,0,0,0,2,"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking']",low
0.9,2.0,2.0,2,low floor,New Property,sector 68,flat,1180.0,0,0,0,0,0,2,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.25,3.0,3.0,3,high floor,Under Construction,sector 70,flat,1492.0,0,0,0,0,0,2,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Swimming Pool', 'Security Personnel', 'Maintenance Staff', 'Park', 'Club house / Community Center', 'Fitness Centre / GYM']",normal
1.0,3.0,3.0,3+,mid floor,Relatively New,sector 37,flat,1537.0,0,0,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
2.15,3.0,5.0,3,low floor,New Property,sector 85,flat,1926.4,0,0,0,0,0,2,"['Valet Parking', 'Swimming Pool', 'Football', 'Business Lounge', 'Medical Centre', 'Flower Garden', 'School', 'Squash Court', 'Wi-Fi Connectivity']",normal
1.0,1.0,1.0,1,high floor,Relatively New,sector 67,flat,826.037,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",normal
1.65,2.0,2.0,3,high floor,New Property,sector 70,flat,1009.6,0,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",semi_luxrious
